areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,North East,E12000001,2022-10-04,6,9655
region,North East,E12000001,2022-10-03,4,9649
region,North East,E12000001,2022-10-02,1,9645
region,North East,E12000001,2022-10-01,6,9644
region,North East,E12000001,2022-09-30,3,9638
region,North East,E12000001,2022-09-29,5,9635
region,North East,E12000001,2022-09-28,3,9630
region,North East,E12000001,2022-09-27,1,9627
region,North East,E12000001,2022-09-26,2,9626
region,North East,E12000001,2022-09-25,0,9624
region,North East,E12000001,2022-09-24,4,9624
region,North East,E12000001,2022-09-23,2,9620
region,North East,E12000001,2022-09-22,2,9618
region,North East,E12000001,2022-09-21,0,9616
region,North East,E12000001,2022-09-20,4,9616
region,North East,E12000001,2022-09-19,1,9612
region,North East,E12000001,2022-09-18,1,9611
region,North East,E12000001,2022-09-17,0,9610
region,North East,E12000001,2022-09-16,3,9610
region,North East,E12000001,2022-09-15,1,9607
region,North East,E12000001,2022-09-14,3,9606
region,North East,E12000001,2022-09-13,0,9603
region,North East,E12000001,2022-09-12,1,9603
region,North East,E12000001,2022-09-11,1,9602
region,North East,E12000001,2022-09-10,1,9601
region,North East,E12000001,2022-09-09,1,9600
region,North East,E12000001,2022-09-08,4,9599
region,North East,E12000001,2022-09-07,0,9595
region,North East,E12000001,2022-09-06,0,9595
region,North East,E12000001,2022-09-05,0,9595
region,North East,E12000001,2022-09-04,1,9595
region,North East,E12000001,2022-09-03,0,9594
region,North East,E12000001,2022-09-02,2,9594
region,North East,E12000001,2022-09-01,2,9592
region,North East,E12000001,2022-08-31,4,9590
region,North East,E12000001,2022-08-30,1,9586
region,North East,E12000001,2022-08-29,3,9585
region,North East,E12000001,2022-08-28,4,9582
region,North East,E12000001,2022-08-27,3,9578
region,North East,E12000001,2022-08-26,2,9575
region,North East,E12000001,2022-08-25,1,9573
region,North East,E12000001,2022-08-24,1,9572
region,North East,E12000001,2022-08-23,7,9571
region,North East,E12000001,2022-08-22,2,9564
region,North East,E12000001,2022-08-21,4,9562
region,North East,E12000001,2022-08-20,2,9558
region,North East,E12000001,2022-08-19,1,9556
region,North East,E12000001,2022-08-18,5,9555
region,North East,E12000001,2022-08-17,7,9550
region,North East,E12000001,2022-08-16,2,9543
region,North East,E12000001,2022-08-15,1,9541
region,North East,E12000001,2022-08-14,7,9540
region,North East,E12000001,2022-08-13,2,9533
region,North East,E12000001,2022-08-12,5,9531
region,North East,E12000001,2022-08-11,3,9526
region,North East,E12000001,2022-08-10,6,9523
region,North East,E12000001,2022-08-09,2,9517
region,North East,E12000001,2022-08-08,6,9515
region,North East,E12000001,2022-08-07,4,9509
region,North East,E12000001,2022-08-06,2,9505
region,North East,E12000001,2022-08-05,6,9503
region,North East,E12000001,2022-08-04,5,9497
region,North East,E12000001,2022-08-03,9,9492
region,North East,E12000001,2022-08-02,7,9483
region,North East,E12000001,2022-08-01,8,9476
region,North East,E12000001,2022-07-31,6,9468
region,North East,E12000001,2022-07-30,2,9462
region,North East,E12000001,2022-07-29,5,9460
region,North East,E12000001,2022-07-28,3,9455
region,North East,E12000001,2022-07-27,5,9452
region,North East,E12000001,2022-07-26,5,9447
region,North East,E12000001,2022-07-25,5,9442
region,North East,E12000001,2022-07-24,6,9437
region,North East,E12000001,2022-07-23,6,9431
region,North East,E12000001,2022-07-22,5,9425
region,North East,E12000001,2022-07-21,9,9420
region,North East,E12000001,2022-07-20,10,9411
region,North East,E12000001,2022-07-19,10,9401
region,North East,E12000001,2022-07-18,3,9391
region,North East,E12000001,2022-07-17,6,9388
region,North East,E12000001,2022-07-16,2,9382
region,North East,E12000001,2022-07-15,4,9380
region,North East,E12000001,2022-07-14,4,9376
region,North East,E12000001,2022-07-13,6,9372
region,North East,E12000001,2022-07-12,5,9366
region,North East,E12000001,2022-07-11,2,9361
region,North East,E12000001,2022-07-10,3,9359
region,North East,E12000001,2022-07-09,5,9356
region,North East,E12000001,2022-07-08,3,9351
region,North East,E12000001,2022-07-07,6,9348
region,North East,E12000001,2022-07-06,8,9342
region,North East,E12000001,2022-07-05,5,9334
region,North East,E12000001,2022-07-04,3,9329
region,North East,E12000001,2022-07-03,4,9326
region,North East,E12000001,2022-07-02,5,9322
region,North East,E12000001,2022-07-01,2,9317
region,North East,E12000001,2022-06-30,3,9315
region,North East,E12000001,2022-06-29,4,9312
region,North East,E12000001,2022-06-28,5,9308
region,North East,E12000001,2022-06-27,2,9303
region,North East,E12000001,2022-06-26,1,9301
region,North East,E12000001,2022-06-25,2,9300
region,North East,E12000001,2022-06-24,0,9298
region,North East,E12000001,2022-06-23,1,9298
region,North East,E12000001,2022-06-22,3,9297
region,North East,E12000001,2022-06-21,4,9294
region,North East,E12000001,2022-06-20,1,9290
region,North East,E12000001,2022-06-19,0,9289
region,North East,E12000001,2022-06-18,3,9289
region,North East,E12000001,2022-06-17,1,9286
region,North East,E12000001,2022-06-16,2,9285
region,North East,E12000001,2022-06-15,2,9283
region,North East,E12000001,2022-06-14,1,9281
region,North East,E12000001,2022-06-13,3,9280
region,North East,E12000001,2022-06-12,2,9277
region,North East,E12000001,2022-06-11,3,9275
region,North East,E12000001,2022-06-10,2,9272
region,North East,E12000001,2022-06-09,2,9270
region,North East,E12000001,2022-06-08,2,9268
region,North East,E12000001,2022-06-07,5,9266
region,North East,E12000001,2022-06-06,0,9261
region,North East,E12000001,2022-06-05,2,9261
region,North East,E12000001,2022-06-04,3,9259
region,North East,E12000001,2022-06-03,3,9256
region,North East,E12000001,2022-06-02,1,9253
region,North East,E12000001,2022-06-01,1,9252
region,North East,E12000001,2022-05-31,1,9251
region,North East,E12000001,2022-05-30,5,9250
region,North East,E12000001,2022-05-29,0,9245
region,North East,E12000001,2022-05-28,2,9245
region,North East,E12000001,2022-05-27,2,9243
region,North East,E12000001,2022-05-26,2,9241
region,North East,E12000001,2022-05-25,0,9239
region,North East,E12000001,2022-05-24,2,9239
region,North East,E12000001,2022-05-23,2,9237
region,North East,E12000001,2022-05-22,1,9235
region,North East,E12000001,2022-05-21,4,9234
region,North East,E12000001,2022-05-20,5,9230
region,North East,E12000001,2022-05-19,4,9225
region,North East,E12000001,2022-05-18,1,9221
region,North East,E12000001,2022-05-17,4,9220
region,North East,E12000001,2022-05-16,2,9216
region,North East,E12000001,2022-05-15,5,9214
region,North East,E12000001,2022-05-14,1,9209
region,North East,E12000001,2022-05-13,4,9208
region,North East,E12000001,2022-05-12,4,9204
region,North East,E12000001,2022-05-11,5,9200
region,North East,E12000001,2022-05-10,2,9195
region,North East,E12000001,2022-05-09,6,9193
region,North East,E12000001,2022-05-08,6,9187
region,North East,E12000001,2022-05-07,5,9181
region,North East,E12000001,2022-05-06,5,9176
region,North East,E12000001,2022-05-05,6,9171
region,North East,E12000001,2022-05-04,2,9165
region,North East,E12000001,2022-05-03,7,9163
region,North East,E12000001,2022-05-02,4,9156
region,North East,E12000001,2022-05-01,5,9152
region,North East,E12000001,2022-04-30,2,9147
region,North East,E12000001,2022-04-29,4,9145
region,North East,E12000001,2022-04-28,9,9141
region,North East,E12000001,2022-04-27,8,9132
region,North East,E12000001,2022-04-26,8,9124
region,North East,E12000001,2022-04-25,6,9116
region,North East,E12000001,2022-04-24,1,9110
region,North East,E12000001,2022-04-23,5,9109
region,North East,E12000001,2022-04-22,5,9104
region,North East,E12000001,2022-04-21,7,9099
region,North East,E12000001,2022-04-20,6,9092
