areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,London,E12000007,2021-04-19,4,19357
region,London,E12000007,2021-04-18,3,19353
region,London,E12000007,2021-04-17,2,19350
region,London,E12000007,2021-04-16,3,19348
region,London,E12000007,2021-04-15,8,19345
region,London,E12000007,2021-04-14,2,19337
region,London,E12000007,2021-04-13,4,19335
region,London,E12000007,2021-04-12,3,19331
region,London,E12000007,2021-04-11,4,19328
region,London,E12000007,2021-04-10,8,19324
region,London,E12000007,2021-04-09,5,19316
region,London,E12000007,2021-04-08,8,19311
region,London,E12000007,2021-04-07,2,19303
region,London,E12000007,2021-04-06,1,19301
region,London,E12000007,2021-04-05,6,19300
region,London,E12000007,2021-04-04,4,19294
region,London,E12000007,2021-04-03,8,19290
region,London,E12000007,2021-04-02,3,19282
region,London,E12000007,2021-04-01,6,19279
region,London,E12000007,2021-03-31,8,19273
region,London,E12000007,2021-03-30,5,19265
region,London,E12000007,2021-03-29,2,19260
region,London,E12000007,2021-03-28,9,19258
region,London,E12000007,2021-03-27,11,19249
region,London,E12000007,2021-03-26,2,19238
region,London,E12000007,2021-03-25,6,19236
region,London,E12000007,2021-03-24,11,19230
region,London,E12000007,2021-03-23,5,19219
region,London,E12000007,2021-03-22,10,19214
region,London,E12000007,2021-03-21,16,19204
region,London,E12000007,2021-03-20,7,19188
region,London,E12000007,2021-03-19,7,19181
region,London,E12000007,2021-03-18,9,19174
region,London,E12000007,2021-03-17,13,19165
region,London,E12000007,2021-03-16,9,19152
region,London,E12000007,2021-03-15,14,19143
region,London,E12000007,2021-03-14,10,19129
region,London,E12000007,2021-03-13,16,19119
region,London,E12000007,2021-03-12,5,19103
region,London,E12000007,2021-03-11,20,19098
region,London,E12000007,2021-03-10,14,19078
region,London,E12000007,2021-03-09,16,19064
region,London,E12000007,2021-03-08,15,19048
region,London,E12000007,2021-03-07,22,19033
region,London,E12000007,2021-03-06,24,19011
region,London,E12000007,2021-03-05,27,18987
region,London,E12000007,2021-03-04,21,18960
region,London,E12000007,2021-03-03,17,18939
region,London,E12000007,2021-03-02,27,18922
region,London,E12000007,2021-03-01,34,18895
region,London,E12000007,2021-02-28,25,18861
region,London,E12000007,2021-02-27,25,18836
region,London,E12000007,2021-02-26,30,18811
region,London,E12000007,2021-02-25,28,18781
region,London,E12000007,2021-02-24,34,18753
region,London,E12000007,2021-02-23,35,18719
region,London,E12000007,2021-02-22,47,18684
region,London,E12000007,2021-02-21,53,18637
region,London,E12000007,2021-02-20,36,18584
region,London,E12000007,2021-02-19,53,18548
region,London,E12000007,2021-02-18,61,18495
region,London,E12000007,2021-02-17,59,18434
region,London,E12000007,2021-02-16,62,18375
region,London,E12000007,2021-02-15,55,18313
region,London,E12000007,2021-02-14,59,18258
region,London,E12000007,2021-02-13,63,18199
region,London,E12000007,2021-02-12,62,18136
region,London,E12000007,2021-02-11,64,18074
region,London,E12000007,2021-02-10,78,18010
region,London,E12000007,2021-02-09,68,17932
region,London,E12000007,2021-02-08,86,17864
region,London,E12000007,2021-02-07,84,17778
region,London,E12000007,2021-02-06,89,17694
region,London,E12000007,2021-02-05,107,17605
region,London,E12000007,2021-02-04,82,17498
region,London,E12000007,2021-02-03,124,17416
region,London,E12000007,2021-02-02,122,17292
region,London,E12000007,2021-02-01,114,17170
region,London,E12000007,2021-01-31,115,17056
region,London,E12000007,2021-01-30,108,16941
region,London,E12000007,2021-01-29,139,16833
region,London,E12000007,2021-01-28,136,16694
region,London,E12000007,2021-01-27,151,16558
region,London,E12000007,2021-01-26,145,16407
region,London,E12000007,2021-01-25,169,16262
region,London,E12000007,2021-01-24,161,16093
region,London,E12000007,2021-01-23,174,15932
region,London,E12000007,2021-01-22,176,15758
region,London,E12000007,2021-01-21,200,15582
region,London,E12000007,2021-01-20,194,15382
region,London,E12000007,2021-01-19,228,15188
region,London,E12000007,2021-01-18,223,14960
region,London,E12000007,2021-01-17,212,14737
region,London,E12000007,2021-01-16,212,14525
region,London,E12000007,2021-01-15,190,14313
region,London,E12000007,2021-01-14,215,14123
region,London,E12000007,2021-01-13,219,13908
region,London,E12000007,2021-01-12,211,13689
region,London,E12000007,2021-01-11,198,13478
region,London,E12000007,2021-01-10,201,13280
region,London,E12000007,2021-01-09,183,13079
region,London,E12000007,2021-01-08,189,12896
region,London,E12000007,2021-01-07,194,12707
region,London,E12000007,2021-01-06,175,12513
region,London,E12000007,2021-01-05,190,12338
region,London,E12000007,2021-01-04,178,12148
region,London,E12000007,2021-01-03,145,11970
region,London,E12000007,2021-01-02,165,11825
region,London,E12000007,2021-01-01,144,11660
region,London,E12000007,2020-12-31,143,11516
region,London,E12000007,2020-12-30,136,11373
region,London,E12000007,2020-12-29,111,11237
region,London,E12000007,2020-12-28,112,11126
region,London,E12000007,2020-12-27,106,11014
region,London,E12000007,2020-12-26,97,10908
region,London,E12000007,2020-12-25,93,10811
region,London,E12000007,2020-12-24,68,10718
region,London,E12000007,2020-12-23,76,10650
region,London,E12000007,2020-12-22,89,10574
region,London,E12000007,2020-12-21,59,10485
region,London,E12000007,2020-12-20,51,10426
region,London,E12000007,2020-12-19,48,10375
region,London,E12000007,2020-12-18,53,10327
region,London,E12000007,2020-12-17,60,10274
region,London,E12000007,2020-12-16,35,10214
region,London,E12000007,2020-12-15,46,10179
region,London,E12000007,2020-12-14,39,10133
region,London,E12000007,2020-12-13,32,10094
region,London,E12000007,2020-12-12,46,10062
region,London,E12000007,2020-12-11,29,10016
region,London,E12000007,2020-12-10,32,9987
region,London,E12000007,2020-12-09,31,9955
region,London,E12000007,2020-12-08,39,9924
region,London,E12000007,2020-12-07,37,9885
region,London,E12000007,2020-12-06,29,9848
region,London,E12000007,2020-12-05,30,9819
region,London,E12000007,2020-12-04,32,9789
region,London,E12000007,2020-12-03,33,9757
region,London,E12000007,2020-12-02,29,9724
region,London,E12000007,2020-12-01,21,9695
region,London,E12000007,2020-11-30,27,9674
region,London,E12000007,2020-11-29,52,9647
region,London,E12000007,2020-11-28,29,9595
region,London,E12000007,2020-11-27,27,9566
region,London,E12000007,2020-11-26,28,9539
region,London,E12000007,2020-11-25,37,9511
region,London,E12000007,2020-11-24,32,9474
region,London,E12000007,2020-11-23,21,9442
region,London,E12000007,2020-11-22,35,9421
region,London,E12000007,2020-11-21,22,9386
region,London,E12000007,2020-11-20,28,9364
region,London,E12000007,2020-11-19,27,9336
region,London,E12000007,2020-11-18,22,9309
region,London,E12000007,2020-11-17,33,9287
region,London,E12000007,2020-11-16,33,9254
region,London,E12000007,2020-11-15,18,9221
region,London,E12000007,2020-11-14,19,9203
region,London,E12000007,2020-11-13,14,9184
region,London,E12000007,2020-11-12,22,9170
region,London,E12000007,2020-11-11,12,9148
region,London,E12000007,2020-11-10,15,9136
region,London,E12000007,2020-11-09,24,9121
region,London,E12000007,2020-11-08,21,9097
region,London,E12000007,2020-11-07,24,9076
region,London,E12000007,2020-11-06,13,9052
region,London,E12000007,2020-11-05,19,9039
region,London,E12000007,2020-11-04,15,9020
region,London,E12000007,2020-11-03,15,9005
region,London,E12000007,2020-11-02,20,8990
region,London,E12000007,2020-11-01,18,8970
region,London,E12000007,2020-10-31,7,8952
region,London,E12000007,2020-10-30,13,8945
region,London,E12000007,2020-10-29,15,8932
region,London,E12000007,2020-10-28,19,8917
region,London,E12000007,2020-10-27,14,8898
region,London,E12000007,2020-10-26,11,8884
region,London,E12000007,2020-10-25,10,8873
region,London,E12000007,2020-10-24,18,8863
region,London,E12000007,2020-10-23,5,8845
region,London,E12000007,2020-10-22,11,8840
region,London,E12000007,2020-10-21,13,8829
region,London,E12000007,2020-10-20,7,8816
region,London,E12000007,2020-10-19,9,8809
region,London,E12000007,2020-10-18,6,8800
region,London,E12000007,2020-10-17,4,8794
region,London,E12000007,2020-10-16,7,8790
region,London,E12000007,2020-10-15,13,8783
region,London,E12000007,2020-10-14,7,8770
region,London,E12000007,2020-10-13,4,8763
region,London,E12000007,2020-10-12,4,8759
region,London,E12000007,2020-10-11,4,8755
region,London,E12000007,2020-10-10,4,8751
region,London,E12000007,2020-10-09,9,8747
region,London,E12000007,2020-10-08,6,8738
region,London,E12000007,2020-10-07,7,8732
region,London,E12000007,2020-10-06,5,8725
region,London,E12000007,2020-10-05,9,8720
region,London,E12000007,2020-10-04,2,8711
region,London,E12000007,2020-10-03,4,8709
region,London,E12000007,2020-10-02,2,8705
region,London,E12000007,2020-10-01,5,8703
region,London,E12000007,2020-09-30,7,8698
region,London,E12000007,2020-09-29,8,8691
region,London,E12000007,2020-09-28,6,8683
region,London,E12000007,2020-09-27,2,8677
region,London,E12000007,2020-09-26,2,8675
region,London,E12000007,2020-09-25,1,8673
region,London,E12000007,2020-09-24,2,8672
region,London,E12000007,2020-09-23,8,8670
region,London,E12000007,2020-09-22,5,8662
region,London,E12000007,2020-09-21,3,8657
region,London,E12000007,2020-09-20,4,8654
region,London,E12000007,2020-09-19,6,8650
region,London,E12000007,2020-09-18,2,8644
region,London,E12000007,2020-09-17,5,8642
region,London,E12000007,2020-09-16,1,8637
region,London,E12000007,2020-09-15,4,8636
region,London,E12000007,2020-09-14,0,8632
region,London,E12000007,2020-09-13,0,8632
region,London,E12000007,2020-09-12,0,8632
region,London,E12000007,2020-09-11,3,8632
region,London,E12000007,2020-09-10,3,8629
region,London,E12000007,2020-09-09,1,8626
region,London,E12000007,2020-09-08,1,8625
region,London,E12000007,2020-09-07,0,8624
region,London,E12000007,2020-09-06,2,8624
region,London,E12000007,2020-09-05,0,8622
region,London,E12000007,2020-09-04,0,8622
region,London,E12000007,2020-09-03,1,8622
region,London,E12000007,2020-09-02,0,8621
region,London,E12000007,2020-09-01,1,8621
region,London,E12000007,2020-08-31,1,8620
region,London,E12000007,2020-08-30,0,8619
region,London,E12000007,2020-08-29,1,8619
region,London,E12000007,2020-08-28,0,8618
region,London,E12000007,2020-08-27,0,8618
region,London,E12000007,2020-08-26,1,8618
region,London,E12000007,2020-08-25,1,8617
region,London,E12000007,2020-08-24,0,8616
region,London,E12000007,2020-08-23,0,8616
region,London,E12000007,2020-08-22,1,8616
region,London,E12000007,2020-08-21,0,8615
region,London,E12000007,2020-08-20,2,8615
region,London,E12000007,2020-08-19,0,8613
region,London,E12000007,2020-08-18,1,8613
region,London,E12000007,2020-08-17,1,8612
region,London,E12000007,2020-08-16,0,8611
region,London,E12000007,2020-08-15,0,8611
region,London,E12000007,2020-08-14,2,8611
region,London,E12000007,2020-08-13,3,8609
region,London,E12000007,2020-08-12,1,8606
region,London,E12000007,2020-08-11,2,8605
region,London,E12000007,2020-08-10,2,8603
region,London,E12000007,2020-08-09,1,8601
region,London,E12000007,2020-08-08,3,8600
region,London,E12000007,2020-08-07,0,8597
region,London,E12000007,2020-08-06,3,8597
region,London,E12000007,2020-08-05,0,8594
region,London,E12000007,2020-08-04,1,8594
region,London,E12000007,2020-08-03,0,8593
region,London,E12000007,2020-08-02,3,8593
region,London,E12000007,2020-08-01,2,8590
region,London,E12000007,2020-07-31,2,8588
region,London,E12000007,2020-07-30,0,8586
region,London,E12000007,2020-07-29,1,8586
region,London,E12000007,2020-07-28,2,8585
region,London,E12000007,2020-07-27,1,8583
region,London,E12000007,2020-07-26,2,8582
region,London,E12000007,2020-07-25,1,8580
region,London,E12000007,2020-07-24,3,8579
region,London,E12000007,2020-07-23,5,8576
region,London,E12000007,2020-07-22,4,8571
region,London,E12000007,2020-07-21,3,8567
region,London,E12000007,2020-07-20,1,8564
region,London,E12000007,2020-07-19,1,8563
region,London,E12000007,2020-07-18,1,8562
region,London,E12000007,2020-07-17,4,8561
region,London,E12000007,2020-07-16,1,8557
region,London,E12000007,2020-07-15,1,8556
region,London,E12000007,2020-07-14,3,8555
region,London,E12000007,2020-07-13,3,8552
region,London,E12000007,2020-07-12,1,8549
region,London,E12000007,2020-07-11,4,8548
region,London,E12000007,2020-07-10,2,8544
region,London,E12000007,2020-07-09,3,8542
region,London,E12000007,2020-07-08,3,8539
region,London,E12000007,2020-07-07,1,8536
region,London,E12000007,2020-07-06,4,8535
region,London,E12000007,2020-07-05,4,8531
region,London,E12000007,2020-07-04,2,8527
region,London,E12000007,2020-07-03,2,8525
region,London,E12000007,2020-07-02,3,8523
region,London,E12000007,2020-07-01,5,8520
region,London,E12000007,2020-06-30,4,8515
region,London,E12000007,2020-06-29,4,8511
region,London,E12000007,2020-06-28,4,8507
region,London,E12000007,2020-06-27,0,8503
region,London,E12000007,2020-06-26,6,8503
region,London,E12000007,2020-06-25,5,8497
region,London,E12000007,2020-06-24,8,8492
region,London,E12000007,2020-06-23,5,8484
region,London,E12000007,2020-06-22,5,8479
region,London,E12000007,2020-06-21,1,8474
region,London,E12000007,2020-06-20,4,8473
region,London,E12000007,2020-06-19,11,8469
region,London,E12000007,2020-06-18,0,8458
region,London,E12000007,2020-06-17,3,8458
region,London,E12000007,2020-06-16,4,8455
region,London,E12000007,2020-06-15,4,8451
region,London,E12000007,2020-06-14,9,8447
region,London,E12000007,2020-06-13,6,8438
region,London,E12000007,2020-06-12,10,8432
region,London,E12000007,2020-06-11,6,8422
region,London,E12000007,2020-06-10,7,8416
region,London,E12000007,2020-06-09,8,8409
region,London,E12000007,2020-06-08,9,8401
region,London,E12000007,2020-06-07,7,8392
region,London,E12000007,2020-06-06,3,8385
region,London,E12000007,2020-06-05,7,8382
region,London,E12000007,2020-06-04,11,8375
region,London,E12000007,2020-06-03,6,8364
region,London,E12000007,2020-06-02,15,8358
region,London,E12000007,2020-06-01,13,8343
region,London,E12000007,2020-05-31,12,8330
region,London,E12000007,2020-05-30,17,8318
region,London,E12000007,2020-05-29,11,8301
region,London,E12000007,2020-05-28,10,8290
region,London,E12000007,2020-05-27,14,8280
region,London,E12000007,2020-05-26,23,8266
region,London,E12000007,2020-05-25,14,8243
region,London,E12000007,2020-05-24,15,8229
region,London,E12000007,2020-05-23,13,8214
region,London,E12000007,2020-05-22,17,8201
region,London,E12000007,2020-05-21,22,8184
region,London,E12000007,2020-05-20,22,8162
region,London,E12000007,2020-05-19,27,8140
region,London,E12000007,2020-05-18,24,8113
region,London,E12000007,2020-05-17,22,8089
region,London,E12000007,2020-05-16,23,8067
region,London,E12000007,2020-05-15,26,8044
region,London,E12000007,2020-05-14,33,8018
region,London,E12000007,2020-05-13,25,7985
region,London,E12000007,2020-05-12,30,7960
region,London,E12000007,2020-05-11,45,7930
region,London,E12000007,2020-05-10,41,7885
region,London,E12000007,2020-05-09,30,7844
region,London,E12000007,2020-05-08,47,7814
region,London,E12000007,2020-05-07,53,7767
region,London,E12000007,2020-05-06,58,7714
region,London,E12000007,2020-05-05,52,7656
region,London,E12000007,2020-05-04,53,7604
region,London,E12000007,2020-05-03,58,7551
region,London,E12000007,2020-05-02,78,7493
region,London,E12000007,2020-05-01,60,7415
region,London,E12000007,2020-04-30,78,7355
region,London,E12000007,2020-04-29,76,7277
region,London,E12000007,2020-04-28,80,7201
region,London,E12000007,2020-04-27,74,7121
region,London,E12000007,2020-04-26,84,7047
region,London,E12000007,2020-04-25,79,6963
region,London,E12000007,2020-04-24,121,6884
region,London,E12000007,2020-04-23,120,6763
region,London,E12000007,2020-04-22,135,6643
region,London,E12000007,2020-04-21,142,6508
region,London,E12000007,2020-04-20,145,6366
region,London,E12000007,2020-04-19,156,6221
region,London,E12000007,2020-04-18,167,6065
region,London,E12000007,2020-04-17,170,5898
region,London,E12000007,2020-04-16,202,5728
region,London,E12000007,2020-04-15,203,5526
region,London,E12000007,2020-04-14,212,5323
region,London,E12000007,2020-04-13,228,5111
region,London,E12000007,2020-04-12,237,4883
region,London,E12000007,2020-04-11,249,4646
region,London,E12000007,2020-04-10,241,4397
region,London,E12000007,2020-04-09,275,4156
region,London,E12000007,2020-04-08,327,3881
region,London,E12000007,2020-04-07,295,3554
region,London,E12000007,2020-04-06,273,3259
region,London,E12000007,2020-04-05,273,2986
region,London,E12000007,2020-04-04,287,2713
region,London,E12000007,2020-04-03,267,2426
region,London,E12000007,2020-04-02,255,2159
region,London,E12000007,2020-04-01,237,1904
region,London,E12000007,2020-03-31,239,1667
region,London,E12000007,2020-03-30,196,1428
region,London,E12000007,2020-03-29,175,1232
region,London,E12000007,2020-03-28,148,1057
region,London,E12000007,2020-03-27,155,909
region,London,E12000007,2020-03-26,146,754
region,London,E12000007,2020-03-25,135,608
region,London,E12000007,2020-03-24,98,473
region,London,E12000007,2020-03-23,69,375
region,London,E12000007,2020-03-22,63,306
region,London,E12000007,2020-03-21,56,243
region,London,E12000007,2020-03-20,50,187
region,London,E12000007,2020-03-19,31,137
region,London,E12000007,2020-03-18,28,106
region,London,E12000007,2020-03-17,26,78
region,London,E12000007,2020-03-16,15,52
region,London,E12000007,2020-03-15,8,37
region,London,E12000007,2020-03-14,10,29
region,London,E12000007,2020-03-13,6,19
region,London,E12000007,2020-03-12,6,13
region,London,E12000007,2020-03-11,2,7
region,London,E12000007,2020-03-10,1,5
region,London,E12000007,2020-03-09,2,4
region,London,E12000007,2020-03-08,0,2
region,London,E12000007,2020-03-07,0,2
region,London,E12000007,2020-03-06,1,2
region,London,E12000007,2020-03-05,0,1
region,London,E12000007,2020-03-04,1,1
