areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,South West,E12000009,2022-10-04,7,12529
region,South West,E12000009,2022-10-03,6,12522
region,South West,E12000009,2022-10-02,5,12516
region,South West,E12000009,2022-10-01,6,12511
region,South West,E12000009,2022-09-30,2,12505
region,South West,E12000009,2022-09-29,4,12503
region,South West,E12000009,2022-09-28,6,12499
region,South West,E12000009,2022-09-27,3,12493
region,South West,E12000009,2022-09-26,4,12490
region,South West,E12000009,2022-09-25,7,12486
region,South West,E12000009,2022-09-24,4,12479
region,South West,E12000009,2022-09-23,7,12475
region,South West,E12000009,2022-09-22,4,12468
region,South West,E12000009,2022-09-21,3,12464
region,South West,E12000009,2022-09-20,7,12461
region,South West,E12000009,2022-09-19,6,12454
region,South West,E12000009,2022-09-18,4,12448
region,South West,E12000009,2022-09-17,3,12444
region,South West,E12000009,2022-09-16,1,12441
region,South West,E12000009,2022-09-15,2,12440
region,South West,E12000009,2022-09-14,2,12438
region,South West,E12000009,2022-09-13,4,12436
region,South West,E12000009,2022-09-12,1,12432
region,South West,E12000009,2022-09-11,1,12431
region,South West,E12000009,2022-09-10,3,12430
region,South West,E12000009,2022-09-09,0,12427
region,South West,E12000009,2022-09-08,6,12427
region,South West,E12000009,2022-09-07,4,12421
region,South West,E12000009,2022-09-06,2,12417
region,South West,E12000009,2022-09-05,2,12415
region,South West,E12000009,2022-09-04,1,12413
region,South West,E12000009,2022-09-03,2,12412
region,South West,E12000009,2022-09-02,5,12410
region,South West,E12000009,2022-09-01,2,12405
region,South West,E12000009,2022-08-31,5,12403
region,South West,E12000009,2022-08-30,3,12398
region,South West,E12000009,2022-08-29,6,12395
region,South West,E12000009,2022-08-28,9,12389
region,South West,E12000009,2022-08-27,5,12380
region,South West,E12000009,2022-08-26,4,12375
region,South West,E12000009,2022-08-25,6,12371
region,South West,E12000009,2022-08-24,4,12365
region,South West,E12000009,2022-08-23,6,12361
region,South West,E12000009,2022-08-22,6,12355
region,South West,E12000009,2022-08-21,8,12349
region,South West,E12000009,2022-08-20,6,12341
region,South West,E12000009,2022-08-19,8,12335
region,South West,E12000009,2022-08-18,0,12327
region,South West,E12000009,2022-08-17,4,12327
region,South West,E12000009,2022-08-16,1,12323
region,South West,E12000009,2022-08-15,5,12322
region,South West,E12000009,2022-08-14,6,12317
region,South West,E12000009,2022-08-13,7,12311
region,South West,E12000009,2022-08-12,12,12304
region,South West,E12000009,2022-08-11,5,12292
region,South West,E12000009,2022-08-10,4,12287
region,South West,E12000009,2022-08-09,10,12283
region,South West,E12000009,2022-08-08,9,12273
region,South West,E12000009,2022-08-07,7,12264
region,South West,E12000009,2022-08-06,5,12257
region,South West,E12000009,2022-08-05,7,12252
region,South West,E12000009,2022-08-04,4,12245
region,South West,E12000009,2022-08-03,9,12241
region,South West,E12000009,2022-08-02,10,12232
region,South West,E12000009,2022-08-01,8,12222
region,South West,E12000009,2022-07-31,7,12214
region,South West,E12000009,2022-07-30,6,12207
region,South West,E12000009,2022-07-29,10,12201
region,South West,E12000009,2022-07-28,8,12191
region,South West,E12000009,2022-07-27,5,12183
region,South West,E12000009,2022-07-26,3,12178
region,South West,E12000009,2022-07-25,7,12175
region,South West,E12000009,2022-07-24,11,12168
region,South West,E12000009,2022-07-23,9,12157
region,South West,E12000009,2022-07-22,10,12148
region,South West,E12000009,2022-07-21,14,12138
region,South West,E12000009,2022-07-20,20,12124
region,South West,E12000009,2022-07-19,15,12104
region,South West,E12000009,2022-07-18,5,12089
region,South West,E12000009,2022-07-17,12,12084
region,South West,E12000009,2022-07-16,15,12072
region,South West,E12000009,2022-07-15,10,12057
region,South West,E12000009,2022-07-14,15,12047
region,South West,E12000009,2022-07-13,12,12032
region,South West,E12000009,2022-07-12,16,12020
region,South West,E12000009,2022-07-11,11,12004
region,South West,E12000009,2022-07-10,10,11993
region,South West,E12000009,2022-07-09,7,11983
region,South West,E12000009,2022-07-08,6,11976
region,South West,E12000009,2022-07-07,8,11970
region,South West,E12000009,2022-07-06,9,11962
region,South West,E12000009,2022-07-05,9,11953
region,South West,E12000009,2022-07-04,7,11944
region,South West,E12000009,2022-07-03,5,11937
region,South West,E12000009,2022-07-02,7,11932
region,South West,E12000009,2022-07-01,5,11925
region,South West,E12000009,2022-06-30,6,11920
region,South West,E12000009,2022-06-29,6,11914
region,South West,E12000009,2022-06-28,5,11908
region,South West,E12000009,2022-06-27,4,11903
region,South West,E12000009,2022-06-26,4,11899
region,South West,E12000009,2022-06-25,10,11895
region,South West,E12000009,2022-06-24,4,11885
region,South West,E12000009,2022-06-23,5,11881
region,South West,E12000009,2022-06-22,3,11876
region,South West,E12000009,2022-06-21,3,11873
region,South West,E12000009,2022-06-20,5,11870
region,South West,E12000009,2022-06-19,4,11865
region,South West,E12000009,2022-06-18,2,11861
region,South West,E12000009,2022-06-17,4,11859
region,South West,E12000009,2022-06-16,3,11855
region,South West,E12000009,2022-06-15,7,11852
region,South West,E12000009,2022-06-14,0,11845
region,South West,E12000009,2022-06-13,2,11845
region,South West,E12000009,2022-06-12,3,11843
region,South West,E12000009,2022-06-11,3,11840
region,South West,E12000009,2022-06-10,4,11837
region,South West,E12000009,2022-06-09,1,11833
region,South West,E12000009,2022-06-08,4,11832
region,South West,E12000009,2022-06-07,2,11828
region,South West,E12000009,2022-06-06,5,11826
region,South West,E12000009,2022-06-05,3,11821
region,South West,E12000009,2022-06-04,0,11818
region,South West,E12000009,2022-06-03,4,11818
region,South West,E12000009,2022-06-02,4,11814
region,South West,E12000009,2022-06-01,3,11810
region,South West,E12000009,2022-05-31,4,11807
region,South West,E12000009,2022-05-30,4,11803
region,South West,E12000009,2022-05-29,2,11799
region,South West,E12000009,2022-05-28,6,11797
region,South West,E12000009,2022-05-27,1,11791
region,South West,E12000009,2022-05-26,4,11790
region,South West,E12000009,2022-05-25,4,11786
region,South West,E12000009,2022-05-24,2,11782
region,South West,E12000009,2022-05-23,4,11780
region,South West,E12000009,2022-05-22,5,11776
region,South West,E12000009,2022-05-21,5,11771
region,South West,E12000009,2022-05-20,1,11766
