areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,North West,E12000002,2022-10-04,10,27550
region,North West,E12000002,2022-10-03,10,27540
region,North West,E12000002,2022-10-02,5,27530
region,North West,E12000002,2022-10-01,6,27525
region,North West,E12000002,2022-09-30,6,27519
region,North West,E12000002,2022-09-29,9,27513
region,North West,E12000002,2022-09-28,6,27504
region,North West,E12000002,2022-09-27,11,27498
region,North West,E12000002,2022-09-26,6,27487
region,North West,E12000002,2022-09-25,7,27481
region,North West,E12000002,2022-09-24,8,27474
region,North West,E12000002,2022-09-23,6,27466
region,North West,E12000002,2022-09-22,4,27460
region,North West,E12000002,2022-09-21,7,27456
region,North West,E12000002,2022-09-20,3,27449
region,North West,E12000002,2022-09-19,5,27446
region,North West,E12000002,2022-09-18,6,27441
region,North West,E12000002,2022-09-17,4,27435
region,North West,E12000002,2022-09-16,6,27431
region,North West,E12000002,2022-09-15,3,27425
region,North West,E12000002,2022-09-14,4,27422
region,North West,E12000002,2022-09-13,4,27418
region,North West,E12000002,2022-09-12,6,27414
region,North West,E12000002,2022-09-11,3,27408
region,North West,E12000002,2022-09-10,5,27405
region,North West,E12000002,2022-09-09,4,27400
region,North West,E12000002,2022-09-08,2,27396
region,North West,E12000002,2022-09-07,8,27394
region,North West,E12000002,2022-09-06,7,27386
region,North West,E12000002,2022-09-05,7,27379
region,North West,E12000002,2022-09-04,7,27372
region,North West,E12000002,2022-09-03,8,27365
region,North West,E12000002,2022-09-02,5,27357
region,North West,E12000002,2022-09-01,3,27352
region,North West,E12000002,2022-08-31,7,27349
region,North West,E12000002,2022-08-30,5,27342
region,North West,E12000002,2022-08-29,3,27337
region,North West,E12000002,2022-08-28,7,27334
region,North West,E12000002,2022-08-27,4,27327
region,North West,E12000002,2022-08-26,3,27323
region,North West,E12000002,2022-08-25,5,27320
region,North West,E12000002,2022-08-24,7,27315
region,North West,E12000002,2022-08-23,8,27308
region,North West,E12000002,2022-08-22,12,27300
region,North West,E12000002,2022-08-21,5,27288
region,North West,E12000002,2022-08-20,11,27283
region,North West,E12000002,2022-08-19,3,27272
region,North West,E12000002,2022-08-18,6,27269
region,North West,E12000002,2022-08-17,4,27263
region,North West,E12000002,2022-08-16,11,27259
region,North West,E12000002,2022-08-15,9,27248
region,North West,E12000002,2022-08-14,8,27239
region,North West,E12000002,2022-08-13,16,27231
region,North West,E12000002,2022-08-12,13,27215
region,North West,E12000002,2022-08-11,13,27202
region,North West,E12000002,2022-08-10,11,27189
region,North West,E12000002,2022-08-09,13,27178
region,North West,E12000002,2022-08-08,10,27165
region,North West,E12000002,2022-08-07,21,27155
region,North West,E12000002,2022-08-06,8,27134
region,North West,E12000002,2022-08-05,7,27126
region,North West,E12000002,2022-08-04,11,27119
region,North West,E12000002,2022-08-03,17,27108
region,North West,E12000002,2022-08-02,7,27091
region,North West,E12000002,2022-08-01,8,27084
region,North West,E12000002,2022-07-31,10,27076
region,North West,E12000002,2022-07-30,11,27066
region,North West,E12000002,2022-07-29,15,27055
region,North West,E12000002,2022-07-28,14,27040
region,North West,E12000002,2022-07-27,15,27026
region,North West,E12000002,2022-07-26,14,27011
region,North West,E12000002,2022-07-25,12,26997
region,North West,E12000002,2022-07-24,6,26985
region,North West,E12000002,2022-07-23,17,26979
region,North West,E12000002,2022-07-22,8,26962
region,North West,E12000002,2022-07-21,17,26954
region,North West,E12000002,2022-07-20,12,26937
region,North West,E12000002,2022-07-19,18,26925
region,North West,E12000002,2022-07-18,12,26907
region,North West,E12000002,2022-07-17,18,26895
region,North West,E12000002,2022-07-16,16,26877
region,North West,E12000002,2022-07-15,9,26861
region,North West,E12000002,2022-07-14,15,26852
region,North West,E12000002,2022-07-13,14,26837
region,North West,E12000002,2022-07-12,14,26823
region,North West,E12000002,2022-07-11,12,26809
region,North West,E12000002,2022-07-10,7,26797
region,North West,E12000002,2022-07-09,7,26790
region,North West,E12000002,2022-07-08,11,26783
region,North West,E12000002,2022-07-07,12,26772
region,North West,E12000002,2022-07-06,7,26760
region,North West,E12000002,2022-07-05,17,26753
region,North West,E12000002,2022-07-04,7,26736
region,North West,E12000002,2022-07-03,2,26729
region,North West,E12000002,2022-07-02,13,26727
region,North West,E12000002,2022-07-01,6,26714
region,North West,E12000002,2022-06-30,9,26708
region,North West,E12000002,2022-06-29,10,26699
region,North West,E12000002,2022-06-28,7,26689
region,North West,E12000002,2022-06-27,8,26682
region,North West,E12000002,2022-06-26,5,26674
region,North West,E12000002,2022-06-25,7,26669
region,North West,E12000002,2022-06-24,7,26662
region,North West,E12000002,2022-06-23,6,26655
region,North West,E12000002,2022-06-22,12,26649
region,North West,E12000002,2022-06-21,6,26637
region,North West,E12000002,2022-06-20,4,26631
region,North West,E12000002,2022-06-19,6,26627
region,North West,E12000002,2022-06-18,5,26621
region,North West,E12000002,2022-06-17,1,26616
region,North West,E12000002,2022-06-16,8,26615
region,North West,E12000002,2022-06-15,2,26607
region,North West,E12000002,2022-06-14,4,26605
region,North West,E12000002,2022-06-13,5,26601
region,North West,E12000002,2022-06-12,7,26596
region,North West,E12000002,2022-06-11,5,26589
region,North West,E12000002,2022-06-10,5,26584
region,North West,E12000002,2022-06-09,1,26579
region,North West,E12000002,2022-06-08,6,26578
region,North West,E12000002,2022-06-07,5,26572
region,North West,E12000002,2022-06-06,1,26567
region,North West,E12000002,2022-06-05,1,26566
region,North West,E12000002,2022-06-04,4,26565
region,North West,E12000002,2022-06-03,2,26561
region,North West,E12000002,2022-06-02,4,26559
region,North West,E12000002,2022-06-01,4,26555
region,North West,E12000002,2022-05-31,10,26551
region,North West,E12000002,2022-05-30,5,26541
region,North West,E12000002,2022-05-29,5,26536
region,North West,E12000002,2022-05-28,3,26531
region,North West,E12000002,2022-05-27,6,26528
region,North West,E12000002,2022-05-26,6,26522
region,North West,E12000002,2022-05-25,3,26516
region,North West,E12000002,2022-05-24,5,26513
region,North West,E12000002,2022-05-23,12,26508
region,North West,E12000002,2022-05-22,1,26496
region,North West,E12000002,2022-05-21,2,26495
region,North West,E12000002,2022-05-20,10,26493
region,North West,E12000002,2022-05-19,2,26483
region,North West,E12000002,2022-05-18,6,26481
region,North West,E12000002,2022-05-17,3,26475
region,North West,E12000002,2022-05-16,7,26472
region,North West,E12000002,2022-05-15,13,26465
region,North West,E12000002,2022-05-14,9,26452
region,North West,E12000002,2022-05-13,6,26443
region,North West,E12000002,2022-05-12,6,26437
region,North West,E12000002,2022-05-11,6,26431
region,North West,E12000002,2022-05-10,11,26425
region,North West,E12000002,2022-05-09,10,26414
region,North West,E12000002,2022-05-08,10,26404
region,North West,E12000002,2022-05-07,7,26394
region,North West,E12000002,2022-05-06,21,26387
region,North West,E12000002,2022-05-05,10,26366
region,North West,E12000002,2022-05-04,7,26356
region,North West,E12000002,2022-05-03,15,26349
region,North West,E12000002,2022-05-02,15,26334
region,North West,E12000002,2022-05-01,23,26319
region,North West,E12000002,2022-04-30,13,26296
region,North West,E12000002,2022-04-29,12,26283
region,North West,E12000002,2022-04-28,17,26271
region,North West,E12000002,2022-04-27,19,26254
region,North West,E12000002,2022-04-26,15,26235
region,North West,E12000002,2022-04-25,12,26220
region,North West,E12000002,2022-04-24,15,26208
region,North West,E12000002,2022-04-23,15,26193
region,North West,E12000002,2022-04-22,17,26178
region,North West,E12000002,2022-04-21,12,26161
region,North West,E12000002,2022-04-20,22,26149
region,North West,E12000002,2022-04-19,22,26127
region,North West,E12000002,2022-04-18,17,26105
region,North West,E12000002,2022-04-17,15,26088
region,North West,E12000002,2022-04-16,25,26073
region,North West,E12000002,2022-04-15,17,26048
region,North West,E12000002,2022-04-14,23,26031
region,North West,E12000002,2022-04-13,27,26008
region,North West,E12000002,2022-04-12,20,25981
region,North West,E12000002,2022-04-11,13,25961
region,North West,E12000002,2022-04-10,17,25948
region,North West,E12000002,2022-04-09,16,25931
region,North West,E12000002,2022-04-08,27,25915
region,North West,E12000002,2022-04-07,23,25888
region,North West,E12000002,2022-04-06,20,25865
region,North West,E12000002,2022-04-05,20,25845
region,North West,E12000002,2022-04-04,19,25825
region,North West,E12000002,2022-04-03,21,25806
region,North West,E12000002,2022-04-02,21,25785
region,North West,E12000002,2022-04-01,21,25764
region,North West,E12000002,2022-03-31,17,25743
region,North West,E12000002,2022-03-30,17,25726
region,North West,E12000002,2022-03-29,27,25709
region,North West,E12000002,2022-03-28,23,25682
region,North West,E12000002,2022-03-27,14,25659
region,North West,E12000002,2022-03-26,14,25645
region,North West,E12000002,2022-03-25,24,25631
region,North West,E12000002,2022-03-24,13,25607
region,North West,E12000002,2022-03-23,14,25594
region,North West,E12000002,2022-03-22,19,25580
region,North West,E12000002,2022-03-21,21,25561
region,North West,E12000002,2022-03-20,12,25540
region,North West,E12000002,2022-03-19,20,25528
region,North West,E12000002,2022-03-18,13,25508
region,North West,E12000002,2022-03-17,11,25495
region,North West,E12000002,2022-03-16,19,25484
region,North West,E12000002,2022-03-15,10,25465
region,North West,E12000002,2022-03-14,14,25455
region,North West,E12000002,2022-03-13,8,25441
region,North West,E12000002,2022-03-12,6,25433
region,North West,E12000002,2022-03-11,9,25427
region,North West,E12000002,2022-03-10,9,25418
region,North West,E12000002,2022-03-09,12,25409
region,North West,E12000002,2022-03-08,9,25397
region,North West,E12000002,2022-03-07,21,25388
region,North West,E12000002,2022-03-06,6,25367
region,North West,E12000002,2022-03-05,6,25361
region,North West,E12000002,2022-03-04,10,25355
region,North West,E12000002,2022-03-03,13,25345
region,North West,E12000002,2022-03-02,11,25332
region,North West,E12000002,2022-03-01,16,25321
region,North West,E12000002,2022-02-28,19,25305
region,North West,E12000002,2022-02-27,7,25286
region,North West,E12000002,2022-02-26,10,25279
region,North West,E12000002,2022-02-25,6,25269
region,North West,E12000002,2022-02-24,16,25263
region,North West,E12000002,2022-02-23,16,25247
region,North West,E12000002,2022-02-22,7,25231
region,North West,E12000002,2022-02-21,11,25224
region,North West,E12000002,2022-02-20,11,25213
region,North West,E12000002,2022-02-19,11,25202
region,North West,E12000002,2022-02-18,13,25191
region,North West,E12000002,2022-02-17,16,25178
region,North West,E12000002,2022-02-16,15,25162
region,North West,E12000002,2022-02-15,13,25147
region,North West,E12000002,2022-02-14,12,25134
region,North West,E12000002,2022-02-13,18,25122
region,North West,E12000002,2022-02-12,13,25104
region,North West,E12000002,2022-02-11,16,25091
region,North West,E12000002,2022-02-10,9,25075
region,North West,E12000002,2022-02-09,13,25066
region,North West,E12000002,2022-02-08,19,25053
region,North West,E12000002,2022-02-07,18,25034
region,North West,E12000002,2022-02-06,22,25016
region,North West,E12000002,2022-02-05,33,24994
region,North West,E12000002,2022-02-04,12,24961
region,North West,E12000002,2022-02-03,28,24949
region,North West,E12000002,2022-02-02,17,24921
region,North West,E12000002,2022-02-01,31,24904
region,North West,E12000002,2022-01-31,21,24873
region,North West,E12000002,2022-01-30,28,24852
region,North West,E12000002,2022-01-29,29,24824
region,North West,E12000002,2022-01-28,26,24795
region,North West,E12000002,2022-01-27,34,24769
region,North West,E12000002,2022-01-26,21,24735
region,North West,E12000002,2022-01-25,22,24714
