areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,East of England,E12000006,2021-05-03,0,15315
region,East of England,E12000006,2021-05-02,1,15315
region,East of England,E12000006,2021-05-01,1,15314
region,East of England,E12000006,2021-04-30,2,15313
region,East of England,E12000006,2021-04-29,0,15311
region,East of England,E12000006,2021-04-28,3,15311
region,East of England,E12000006,2021-04-27,6,15308
region,East of England,E12000006,2021-04-26,1,15302
region,East of England,E12000006,2021-04-25,3,15301
region,East of England,E12000006,2021-04-24,0,15298
region,East of England,E12000006,2021-04-23,4,15298
region,East of England,E12000006,2021-04-22,2,15294
region,East of England,E12000006,2021-04-21,5,15292
region,East of England,E12000006,2021-04-20,3,15287
region,East of England,E12000006,2021-04-19,2,15284
region,East of England,E12000006,2021-04-18,3,15282
region,East of England,E12000006,2021-04-17,5,15279
region,East of England,E12000006,2021-04-16,8,15274
region,East of England,E12000006,2021-04-15,4,15266
region,East of England,E12000006,2021-04-14,3,15262
region,East of England,E12000006,2021-04-13,6,15259
region,East of England,E12000006,2021-04-12,2,15253
region,East of England,E12000006,2021-04-11,1,15251
region,East of England,E12000006,2021-04-10,9,15250
region,East of England,E12000006,2021-04-09,4,15241
region,East of England,E12000006,2021-04-08,6,15237
region,East of England,E12000006,2021-04-07,3,15231
region,East of England,E12000006,2021-04-06,4,15228
region,East of England,E12000006,2021-04-05,4,15224
region,East of England,E12000006,2021-04-04,6,15220
region,East of England,E12000006,2021-04-03,3,15214
region,East of England,E12000006,2021-04-02,1,15211
region,East of England,E12000006,2021-04-01,4,15210
region,East of England,E12000006,2021-03-31,3,15206
region,East of England,E12000006,2021-03-30,9,15203
region,East of England,E12000006,2021-03-29,6,15194
region,East of England,E12000006,2021-03-28,3,15188
region,East of England,E12000006,2021-03-27,7,15185
region,East of England,E12000006,2021-03-26,7,15178
region,East of England,E12000006,2021-03-25,8,15171
region,East of England,E12000006,2021-03-24,6,15163
region,East of England,E12000006,2021-03-23,9,15157
region,East of England,E12000006,2021-03-22,11,15148
region,East of England,E12000006,2021-03-21,17,15137
region,East of England,E12000006,2021-03-20,6,15120
region,East of England,E12000006,2021-03-19,7,15114
region,East of England,E12000006,2021-03-18,10,15107
region,East of England,E12000006,2021-03-17,12,15097
region,East of England,E12000006,2021-03-16,9,15085
region,East of England,E12000006,2021-03-15,12,15076
region,East of England,E12000006,2021-03-14,8,15064
region,East of England,E12000006,2021-03-13,16,15056
region,East of England,E12000006,2021-03-12,11,15040
region,East of England,E12000006,2021-03-11,19,15029
region,East of England,E12000006,2021-03-10,15,15010
region,East of England,E12000006,2021-03-09,18,14995
region,East of England,E12000006,2021-03-08,24,14977
region,East of England,E12000006,2021-03-07,30,14953
region,East of England,E12000006,2021-03-06,27,14923
region,East of England,E12000006,2021-03-05,19,14896
region,East of England,E12000006,2021-03-04,26,14877
region,East of England,E12000006,2021-03-03,19,14851
region,East of England,E12000006,2021-03-02,27,14832
region,East of England,E12000006,2021-03-01,29,14805
region,East of England,E12000006,2021-02-28,25,14776
region,East of England,E12000006,2021-02-27,40,14751
region,East of England,E12000006,2021-02-26,32,14711
region,East of England,E12000006,2021-02-25,38,14679
region,East of England,E12000006,2021-02-24,37,14641
region,East of England,E12000006,2021-02-23,41,14604
region,East of England,E12000006,2021-02-22,35,14563
region,East of England,E12000006,2021-02-21,30,14528
region,East of England,E12000006,2021-02-20,48,14498
region,East of England,E12000006,2021-02-19,57,14450
region,East of England,E12000006,2021-02-18,53,14393
region,East of England,E12000006,2021-02-17,58,14340
region,East of England,E12000006,2021-02-16,75,14282
region,East of England,E12000006,2021-02-15,81,14207
region,East of England,E12000006,2021-02-14,65,14126
region,East of England,E12000006,2021-02-13,59,14061
region,East of England,E12000006,2021-02-12,69,14002
region,East of England,E12000006,2021-02-11,86,13933
region,East of England,E12000006,2021-02-10,85,13847
region,East of England,E12000006,2021-02-09,91,13762
region,East of England,E12000006,2021-02-08,105,13671
region,East of England,E12000006,2021-02-07,92,13566
region,East of England,E12000006,2021-02-06,102,13474
region,East of England,E12000006,2021-02-05,104,13372
region,East of England,E12000006,2021-02-04,108,13268
region,East of England,E12000006,2021-02-03,127,13160
region,East of England,E12000006,2021-02-02,111,13033
region,East of England,E12000006,2021-02-01,115,12922
region,East of England,E12000006,2021-01-31,133,12807
region,East of England,E12000006,2021-01-30,131,12674
region,East of England,E12000006,2021-01-29,143,12543
region,East of England,E12000006,2021-01-28,179,12400
region,East of England,E12000006,2021-01-27,166,12221
region,East of England,E12000006,2021-01-26,137,12055
region,East of England,E12000006,2021-01-25,164,11918
region,East of England,E12000006,2021-01-24,173,11754
region,East of England,E12000006,2021-01-23,170,11581
region,East of England,E12000006,2021-01-22,193,11411
region,East of England,E12000006,2021-01-21,197,11218
region,East of England,E12000006,2021-01-20,206,11021
region,East of England,E12000006,2021-01-19,187,10815
region,East of England,E12000006,2021-01-18,181,10628
region,East of England,E12000006,2021-01-17,208,10447
region,East of England,E12000006,2021-01-16,200,10239
region,East of England,E12000006,2021-01-15,194,10039
region,East of England,E12000006,2021-01-14,177,9845
region,East of England,E12000006,2021-01-13,184,9668
region,East of England,E12000006,2021-01-12,191,9484
region,East of England,E12000006,2021-01-11,169,9293
region,East of England,E12000006,2021-01-10,192,9124
region,East of England,E12000006,2021-01-09,170,8932
region,East of England,E12000006,2021-01-08,135,8762
region,East of England,E12000006,2021-01-07,153,8627
region,East of England,E12000006,2021-01-06,126,8474
region,East of England,E12000006,2021-01-05,140,8348
region,East of England,E12000006,2021-01-04,120,8208
region,East of England,E12000006,2021-01-03,108,8088
region,East of England,E12000006,2021-01-02,100,7980
region,East of England,E12000006,2021-01-01,104,7880
region,East of England,E12000006,2020-12-31,107,7776
region,East of England,E12000006,2020-12-30,98,7669
region,East of England,E12000006,2020-12-29,83,7571
region,East of England,E12000006,2020-12-28,89,7488
region,East of England,E12000006,2020-12-27,72,7399
region,East of England,E12000006,2020-12-26,85,7327
region,East of England,E12000006,2020-12-25,80,7242
region,East of England,E12000006,2020-12-24,77,7162
region,East of England,E12000006,2020-12-23,74,7085
region,East of England,E12000006,2020-12-22,63,7011
region,East of England,E12000006,2020-12-21,71,6948
region,East of England,E12000006,2020-12-20,65,6877
region,East of England,E12000006,2020-12-19,66,6812
region,East of England,E12000006,2020-12-18,57,6746
region,East of England,E12000006,2020-12-17,46,6689
region,East of England,E12000006,2020-12-16,43,6643
region,East of England,E12000006,2020-12-15,41,6600
region,East of England,E12000006,2020-12-14,38,6559
region,East of England,E12000006,2020-12-13,42,6521
region,East of England,E12000006,2020-12-12,34,6479
region,East of England,E12000006,2020-12-11,52,6445
region,East of England,E12000006,2020-12-10,39,6393
region,East of England,E12000006,2020-12-09,35,6354
region,East of England,E12000006,2020-12-08,28,6319
region,East of England,E12000006,2020-12-07,26,6291
region,East of England,E12000006,2020-12-06,29,6265
region,East of England,E12000006,2020-12-05,28,6236
region,East of England,E12000006,2020-12-04,28,6208
region,East of England,E12000006,2020-12-03,25,6180
region,East of England,E12000006,2020-12-02,25,6155
region,East of England,E12000006,2020-12-01,32,6130
region,East of England,E12000006,2020-11-30,31,6098
region,East of England,E12000006,2020-11-29,19,6067
region,East of England,E12000006,2020-11-28,31,6048
region,East of England,E12000006,2020-11-27,25,6017
region,East of England,E12000006,2020-11-26,23,5992
region,East of England,E12000006,2020-11-25,32,5969
region,East of England,E12000006,2020-11-24,24,5937
region,East of England,E12000006,2020-11-23,27,5913
region,East of England,E12000006,2020-11-22,23,5886
region,East of England,E12000006,2020-11-21,23,5863
region,East of England,E12000006,2020-11-20,23,5840
region,East of England,E12000006,2020-11-19,23,5817
region,East of England,E12000006,2020-11-18,20,5794
region,East of England,E12000006,2020-11-17,21,5774
region,East of England,E12000006,2020-11-16,21,5753
region,East of England,E12000006,2020-11-15,13,5732
region,East of England,E12000006,2020-11-14,24,5719
region,East of England,E12000006,2020-11-13,21,5695
region,East of England,E12000006,2020-11-12,18,5674
region,East of England,E12000006,2020-11-11,19,5656
region,East of England,E12000006,2020-11-10,27,5637
region,East of England,E12000006,2020-11-09,26,5610
region,East of England,E12000006,2020-11-08,19,5584
region,East of England,E12000006,2020-11-07,14,5565
region,East of England,E12000006,2020-11-06,22,5551
region,East of England,E12000006,2020-11-05,22,5529
region,East of England,E12000006,2020-11-04,13,5507
region,East of England,E12000006,2020-11-03,16,5494
region,East of England,E12000006,2020-11-02,15,5478
region,East of England,E12000006,2020-11-01,18,5463
region,East of England,E12000006,2020-10-31,17,5445
region,East of England,E12000006,2020-10-30,18,5428
region,East of England,E12000006,2020-10-29,19,5410
region,East of England,E12000006,2020-10-28,16,5391
region,East of England,E12000006,2020-10-27,12,5375
region,East of England,E12000006,2020-10-26,9,5363
region,East of England,E12000006,2020-10-25,15,5354
region,East of England,E12000006,2020-10-24,5,5339
region,East of England,E12000006,2020-10-23,17,5334
region,East of England,E12000006,2020-10-22,8,5317
region,East of England,E12000006,2020-10-21,12,5309
region,East of England,E12000006,2020-10-20,13,5297
region,East of England,E12000006,2020-10-19,6,5284
region,East of England,E12000006,2020-10-18,7,5278
region,East of England,E12000006,2020-10-17,7,5271
region,East of England,E12000006,2020-10-16,5,5264
region,East of England,E12000006,2020-10-15,6,5259
region,East of England,E12000006,2020-10-14,3,5253
region,East of England,E12000006,2020-10-13,3,5250
region,East of England,E12000006,2020-10-12,2,5247
region,East of England,E12000006,2020-10-11,4,5245
region,East of England,E12000006,2020-10-10,5,5241
region,East of England,E12000006,2020-10-09,3,5236
region,East of England,E12000006,2020-10-08,3,5233
region,East of England,E12000006,2020-10-07,8,5230
region,East of England,E12000006,2020-10-06,4,5222
region,East of England,E12000006,2020-10-05,1,5218
region,East of England,E12000006,2020-10-04,0,5217
region,East of England,E12000006,2020-10-03,2,5217
region,East of England,E12000006,2020-10-02,1,5215
region,East of England,E12000006,2020-10-01,3,5214
region,East of England,E12000006,2020-09-30,3,5211
region,East of England,E12000006,2020-09-29,3,5208
region,East of England,E12000006,2020-09-28,4,5205
region,East of England,E12000006,2020-09-27,2,5201
region,East of England,E12000006,2020-09-26,1,5199
region,East of England,E12000006,2020-09-25,3,5198
region,East of England,E12000006,2020-09-24,1,5195
region,East of England,E12000006,2020-09-23,1,5194
region,East of England,E12000006,2020-09-22,3,5193
region,East of England,E12000006,2020-09-21,1,5190
region,East of England,E12000006,2020-09-20,3,5189
region,East of England,E12000006,2020-09-19,1,5186
region,East of England,E12000006,2020-09-18,0,5185
region,East of England,E12000006,2020-09-17,2,5185
region,East of England,E12000006,2020-09-16,2,5183
region,East of England,E12000006,2020-09-15,0,5181
region,East of England,E12000006,2020-09-14,2,5181
region,East of England,E12000006,2020-09-13,1,5179
region,East of England,E12000006,2020-09-12,1,5178
region,East of England,E12000006,2020-09-11,2,5177
region,East of England,E12000006,2020-09-10,1,5175
region,East of England,E12000006,2020-09-09,0,5174
region,East of England,E12000006,2020-09-08,2,5174
region,East of England,E12000006,2020-09-07,2,5172
region,East of England,E12000006,2020-09-06,1,5170
region,East of England,E12000006,2020-09-05,0,5169
region,East of England,E12000006,2020-09-04,1,5169
region,East of England,E12000006,2020-09-03,1,5168
region,East of England,E12000006,2020-09-02,1,5167
region,East of England,E12000006,2020-09-01,0,5166
region,East of England,E12000006,2020-08-31,0,5166
region,East of England,E12000006,2020-08-30,1,5166
region,East of England,E12000006,2020-08-29,0,5165
region,East of England,E12000006,2020-08-28,0,5165
region,East of England,E12000006,2020-08-27,1,5165
region,East of England,E12000006,2020-08-26,3,5164
region,East of England,E12000006,2020-08-25,1,5161
region,East of England,E12000006,2020-08-24,0,5160
region,East of England,E12000006,2020-08-23,1,5160
region,East of England,E12000006,2020-08-22,2,5159
region,East of England,E12000006,2020-08-21,0,5157
region,East of England,E12000006,2020-08-20,2,5157
region,East of England,E12000006,2020-08-19,2,5155
region,East of England,E12000006,2020-08-18,2,5153
region,East of England,E12000006,2020-08-17,0,5151
region,East of England,E12000006,2020-08-16,0,5151
region,East of England,E12000006,2020-08-15,4,5151
region,East of England,E12000006,2020-08-14,1,5147
region,East of England,E12000006,2020-08-13,1,5146
region,East of England,E12000006,2020-08-12,3,5145
region,East of England,E12000006,2020-08-11,2,5142
region,East of England,E12000006,2020-08-10,2,5140
region,East of England,E12000006,2020-08-09,2,5138
region,East of England,E12000006,2020-08-08,2,5136
region,East of England,E12000006,2020-08-07,1,5134
region,East of England,E12000006,2020-08-06,2,5133
region,East of England,E12000006,2020-08-05,1,5131
region,East of England,E12000006,2020-08-04,4,5130
region,East of England,E12000006,2020-08-03,0,5126
region,East of England,E12000006,2020-08-02,0,5126
region,East of England,E12000006,2020-08-01,0,5126
region,East of England,E12000006,2020-07-31,2,5126
region,East of England,E12000006,2020-07-30,2,5124
region,East of England,E12000006,2020-07-29,3,5122
region,East of England,E12000006,2020-07-28,3,5119
region,East of England,E12000006,2020-07-27,2,5116
region,East of England,E12000006,2020-07-26,2,5114
region,East of England,E12000006,2020-07-25,1,5112
region,East of England,E12000006,2020-07-24,1,5111
region,East of England,E12000006,2020-07-23,2,5110
region,East of England,E12000006,2020-07-22,1,5108
region,East of England,E12000006,2020-07-21,0,5107
region,East of England,E12000006,2020-07-20,3,5107
region,East of England,E12000006,2020-07-19,2,5104
region,East of England,E12000006,2020-07-18,2,5102
region,East of England,E12000006,2020-07-17,2,5100
region,East of England,E12000006,2020-07-16,1,5098
region,East of England,E12000006,2020-07-15,4,5097
region,East of England,E12000006,2020-07-14,4,5093
region,East of England,E12000006,2020-07-13,10,5089
region,East of England,E12000006,2020-07-12,4,5079
region,East of England,E12000006,2020-07-11,4,5075
region,East of England,E12000006,2020-07-10,6,5071
region,East of England,E12000006,2020-07-09,14,5065
region,East of England,E12000006,2020-07-08,5,5051
region,East of England,E12000006,2020-07-07,6,5046
region,East of England,E12000006,2020-07-06,4,5040
region,East of England,E12000006,2020-07-05,4,5036
region,East of England,E12000006,2020-07-04,9,5032
region,East of England,E12000006,2020-07-03,3,5023
region,East of England,E12000006,2020-07-02,7,5020
region,East of England,E12000006,2020-07-01,5,5013
region,East of England,E12000006,2020-06-30,8,5008
region,East of England,E12000006,2020-06-29,12,5000
region,East of England,E12000006,2020-06-28,12,4988
region,East of England,E12000006,2020-06-27,11,4976
region,East of England,E12000006,2020-06-26,6,4965
region,East of England,E12000006,2020-06-25,11,4959
region,East of England,E12000006,2020-06-24,8,4948
region,East of England,E12000006,2020-06-23,12,4940
region,East of England,E12000006,2020-06-22,8,4928
region,East of England,E12000006,2020-06-21,7,4920
region,East of England,E12000006,2020-06-20,8,4913
region,East of England,E12000006,2020-06-19,13,4905
region,East of England,E12000006,2020-06-18,6,4892
region,East of England,E12000006,2020-06-17,12,4886
region,East of England,E12000006,2020-06-16,7,4874
region,East of England,E12000006,2020-06-15,9,4867
region,East of England,E12000006,2020-06-14,13,4858
region,East of England,E12000006,2020-06-13,6,4845
region,East of England,E12000006,2020-06-12,12,4839
region,East of England,E12000006,2020-06-11,4,4827
region,East of England,E12000006,2020-06-10,19,4823
region,East of England,E12000006,2020-06-09,13,4804
region,East of England,E12000006,2020-06-08,12,4791
region,East of England,E12000006,2020-06-07,13,4779
region,East of England,E12000006,2020-06-06,9,4766
region,East of England,E12000006,2020-06-05,23,4757
region,East of England,E12000006,2020-06-04,18,4734
region,East of England,E12000006,2020-06-03,19,4716
region,East of England,E12000006,2020-06-02,26,4697
region,East of England,E12000006,2020-06-01,17,4671
region,East of England,E12000006,2020-05-31,19,4654
region,East of England,E12000006,2020-05-30,17,4635
region,East of England,E12000006,2020-05-29,29,4618
region,East of England,E12000006,2020-05-28,33,4589
region,East of England,E12000006,2020-05-27,24,4556
region,East of England,E12000006,2020-05-26,26,4532
region,East of England,E12000006,2020-05-25,37,4506
region,East of England,E12000006,2020-05-24,30,4469
region,East of England,E12000006,2020-05-23,27,4439
region,East of England,E12000006,2020-05-22,27,4412
region,East of England,E12000006,2020-05-21,29,4385
region,East of England,E12000006,2020-05-20,51,4356
region,East of England,E12000006,2020-05-19,29,4305
region,East of England,E12000006,2020-05-18,41,4276
region,East of England,E12000006,2020-05-17,41,4235
region,East of England,E12000006,2020-05-16,37,4194
region,East of England,E12000006,2020-05-15,37,4157
region,East of England,E12000006,2020-05-14,47,4120
region,East of England,E12000006,2020-05-13,44,4073
region,East of England,E12000006,2020-05-12,45,4029
region,East of England,E12000006,2020-05-11,32,3984
region,East of England,E12000006,2020-05-10,44,3952
region,East of England,E12000006,2020-05-09,53,3908
region,East of England,E12000006,2020-05-08,43,3855
region,East of England,E12000006,2020-05-07,57,3812
region,East of England,E12000006,2020-05-06,57,3755
region,East of England,E12000006,2020-05-05,55,3698
region,East of England,E12000006,2020-05-04,49,3643
region,East of England,E12000006,2020-05-03,69,3594
region,East of England,E12000006,2020-05-02,46,3525
region,East of England,E12000006,2020-05-01,81,3479
region,East of England,E12000006,2020-04-30,80,3398
region,East of England,E12000006,2020-04-29,61,3318
region,East of England,E12000006,2020-04-28,87,3257
region,East of England,E12000006,2020-04-27,75,3170
region,East of England,E12000006,2020-04-26,83,3095
region,East of England,E12000006,2020-04-25,83,3012
region,East of England,E12000006,2020-04-24,101,2929
region,East of England,E12000006,2020-04-23,78,2828
region,East of England,E12000006,2020-04-22,104,2750
region,East of England,E12000006,2020-04-21,95,2646
region,East of England,E12000006,2020-04-20,102,2551
region,East of England,E12000006,2020-04-19,96,2449
region,East of England,E12000006,2020-04-18,102,2353
region,East of England,E12000006,2020-04-17,133,2251
region,East of England,E12000006,2020-04-16,118,2118
region,East of England,E12000006,2020-04-15,114,2000
region,East of England,E12000006,2020-04-14,97,1886
region,East of England,E12000006,2020-04-13,109,1789
region,East of England,E12000006,2020-04-12,144,1680
region,East of England,E12000006,2020-04-11,126,1536
region,East of England,E12000006,2020-04-10,97,1410
region,East of England,E12000006,2020-04-09,115,1313
region,East of England,E12000006,2020-04-08,136,1198
region,East of England,E12000006,2020-04-07,129,1062
region,East of England,E12000006,2020-04-06,87,933
region,East of England,E12000006,2020-04-05,106,846
region,East of England,E12000006,2020-04-04,83,740
region,East of England,E12000006,2020-04-03,91,657
region,East of England,E12000006,2020-04-02,77,566
region,East of England,E12000006,2020-04-01,84,489
region,East of England,E12000006,2020-03-31,79,405
region,East of England,E12000006,2020-03-30,56,326
region,East of England,E12000006,2020-03-29,56,270
region,East of England,E12000006,2020-03-28,41,214
region,East of England,E12000006,2020-03-27,37,173
region,East of England,E12000006,2020-03-26,36,136
region,East of England,E12000006,2020-03-25,22,100
region,East of England,E12000006,2020-03-24,23,78
region,East of England,E12000006,2020-03-23,12,55
region,East of England,E12000006,2020-03-22,12,43
region,East of England,E12000006,2020-03-21,8,31
region,East of England,E12000006,2020-03-20,2,23
region,East of England,E12000006,2020-03-19,6,21
region,East of England,E12000006,2020-03-18,1,15
region,East of England,E12000006,2020-03-17,2,14
region,East of England,E12000006,2020-03-16,2,12
region,East of England,E12000006,2020-03-15,1,10
region,East of England,E12000006,2020-03-14,0,9
region,East of England,E12000006,2020-03-13,2,9
region,East of England,E12000006,2020-03-12,0,7
region,East of England,E12000006,2020-03-11,1,7
region,East of England,E12000006,2020-03-10,1,6
region,East of England,E12000006,2020-03-09,1,5
region,East of England,E12000006,2020-03-08,0,4
region,East of England,E12000006,2020-03-07,0,4
region,East of England,E12000006,2020-03-06,1,4
region,East of England,E12000006,2020-03-05,0,3
region,East of England,E12000006,2020-03-04,0,3
region,East of England,E12000006,2020-03-03,0,3
region,East of England,E12000006,2020-03-02,1,3
region,East of England,E12000006,2020-03-01,0,2
region,East of England,E12000006,2020-02-29,0,2
region,East of England,E12000006,2020-02-28,0,2
region,East of England,E12000006,2020-02-27,0,2
region,East of England,E12000006,2020-02-26,0,2
region,East of England,E12000006,2020-02-25,0,2
region,East of England,E12000006,2020-02-24,0,2
region,East of England,E12000006,2020-02-23,0,2
region,East of England,E12000006,2020-02-22,1,2
region,East of England,E12000006,2020-02-21,0,1
region,East of England,E12000006,2020-02-20,0,1
region,East of England,E12000006,2020-02-19,0,1
region,East of England,E12000006,2020-02-18,0,1
region,East of England,E12000006,2020-02-17,0,1
region,East of England,E12000006,2020-02-16,0,1
region,East of England,E12000006,2020-02-15,0,1
region,East of England,E12000006,2020-02-14,0,1
region,East of England,E12000006,2020-02-13,0,1
region,East of England,E12000006,2020-02-12,0,1
region,East of England,E12000006,2020-02-11,0,1
region,East of England,E12000006,2020-02-10,0,1
region,East of England,E12000006,2020-02-09,0,1
region,East of England,E12000006,2020-02-08,0,1
region,East of England,E12000006,2020-02-07,0,1
region,East of England,E12000006,2020-02-06,0,1
region,East of England,E12000006,2020-02-05,0,1
region,East of England,E12000006,2020-02-04,0,1
region,East of England,E12000006,2020-02-03,0,1
region,East of England,E12000006,2020-02-02,1,1
